epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,152.611,1.13099,0.63174,1,0.86466,0.000416554,0.000416554,0.000416554
